game_id,date,team,home_away,model_win_prob,best_odds,actual_winner
20220221_Arizona St._UCLA,2022-02-21,Arizona St.,AWAY,0.2165,810,NO
20220221_Arizona St._UCLA,2022-02-21,UCLA,HOME,0.7835,-1250,UCLA
20220221_Arkansas Pine Bluff_Texas Southern,2022-02-21,Arkansas Pine Bluff,HOME,0.2910,375,NO
20220221_Arkansas Pine Bluff_Texas Southern,2022-02-21,Texas Southern,AWAY,0.7090,-455,Texas Southern
20220221_Baylor_Oklahoma St.,2022-02-21,Baylor,AWAY,0.5390,-189,Baylor
20220221_Baylor_Oklahoma St.,2022-02-21,Oklahoma St.,HOME,0.4610,170,NO
20220221_Boston College_Florida St.,2022-02-21,Boston College,HOME,0.4405,100,Boston College
20220221_Boston College_Florida St.,2022-02-21,Florida St.,AWAY,0.5595,-110,NO
20220221_Central Arkansas_Liberty,2022-02-21,Central Arkansas,HOME,0.2912,500,NO
20220221_Central Arkansas_Liberty,2022-02-21,Liberty,AWAY,0.7088,-667,Liberty
20220221_Coppin St._Howard,2022-02-21,Coppin St.,AWAY,0.3262,280,Coppin St.
20220221_Coppin St._Howard,2022-02-21,Howard,HOME,0.6738,-345,NO
20220221_Delaware St._South Carolina St.,2022-02-21,Delaware St.,AWAY,0.2912,500,NO
20220221_Delaware St._South Carolina St.,2022-02-21,South Carolina St.,HOME,0.7088,-667,South Carolina St.
20220221_Drake_Indiana St.,2022-02-21,Drake,HOME,0.7269,-625,Drake
20220221_Drake_Indiana St.,2022-02-21,Indiana St.,AWAY,0.2731,520,NO
20220221_Eastern Illinois_SIU Edwardsville,2022-02-21,Eastern Illinois,AWAY,0.2912,375,NO
20220221_Eastern Illinois_SIU Edwardsville,2022-02-21,SIU Edwardsville,HOME,0.7088,-455,SIU Edwardsville
20220221_Evansville_Valparaiso,2022-02-21,Evansville,AWAY,0.2912,330,NO
20220221_Evansville_Valparaiso,2022-02-21,Valparaiso,HOME,0.7088,-400,Valparaiso
20220221_Georgia Tech_Syracuse,2022-02-21,Georgia Tech,AWAY,0.3052,375,NO
20220221_Georgia Tech_Syracuse,2022-02-21,Syracuse,HOME,0.6948,-417,Syracuse
20220221_Holy Cross_Lafayette,2022-02-21,Holy Cross,AWAY,0.3462,280,NO
20220221_Holy Cross_Lafayette,2022-02-21,Lafayette,HOME,0.6538,-294,Lafayette
20220221_Idaho St._Northern Colorado,2022-02-21,Idaho St.,AWAY,0.2324,590,NO
20220221_Idaho St._Northern Colorado,2022-02-21,Northern Colorado,HOME,0.7676,-833,Northern Colorado
20220221_Illinois St._Loyola Chicago,2022-02-21,Illinois St.,HOME,0.2900,320,NO
20220221_Illinois St._Loyola Chicago,2022-02-21,Loyola Chicago,AWAY,0.7100,-385,Loyola Chicago
20220221_Indiana_Ohio St.,2022-02-21,Indiana,AWAY,0.4601,240,NO
20220221_Indiana_Ohio St.,2022-02-21,Ohio St.,HOME,0.5399,-278,Ohio St.
20220221_Louisville_North Carolina,2022-02-21,Louisville,AWAY,0.2922,430,NO
20220221_Louisville_North Carolina,2022-02-21,North Carolina,HOME,0.7078,-526,North Carolina
20220221_Marshall_Southern Miss,2022-02-21,Marshall,AWAY,0.6101,-227,Marshall
20220221_Marshall_Southern Miss,2022-02-21,Southern Miss,HOME,0.3899,210,NO
20220221_Maryland Eastern Shore_North Carolina Central,2022-02-21,Maryland Eastern Shore,AWAY,0.3744,220,Maryland Eastern Shore
20220221_Maryland Eastern Shore_North Carolina Central,2022-02-21,North Carolina Central,HOME,0.6256,-278,NO
20220221_Maryland_Penn St.,2022-02-21,Maryland,HOME,0.5415,-145,Maryland
20220221_Maryland_Penn St.,2022-02-21,Penn St.,AWAY,0.4585,125,NO
20220221_Middle Tennessee_UTEP,2022-02-21,Middle Tennessee,HOME,0.6118,-217,Middle Tennessee
20220221_Middle Tennessee_UTEP,2022-02-21,UTEP,AWAY,0.3882,200,NO
20220221_Mississippi Valley St._Prairie View A&M,2022-02-21,Mississippi Valley St.,HOME,0.3234,280,NO
20220221_Mississippi Valley St._Prairie View A&M,2022-02-21,Prairie View A&M,AWAY,0.6766,-323,Prairie View A&M
20220221_Morgan St._Norfolk St.,2022-02-21,Morgan St.,HOME,0.4234,205,Morgan St.
20220221_Morgan St._Norfolk St.,2022-02-21,Norfolk St.,AWAY,0.5766,-250,NO
20220221_New Mexico St._Seattle,2022-02-21,New Mexico St.,AWAY,0.4970,-125,New Mexico St.
20220221_New Mexico St._Seattle,2022-02-21,Seattle,HOME,0.5030,125,NO
20220221_Northern Arizona_Southern Utah,2022-02-21,Northern Arizona,HOME,0.3731,250,NO
20220221_Northern Arizona_Southern Utah,2022-02-21,Southern Utah,AWAY,0.6269,-263,Southern Utah
20220221_Pacific_San Francisco,2022-02-21,Pacific,HOME,0.2165,700,NO
20220221_Pacific_San Francisco,2022-02-21,San Francisco,AWAY,0.7835,-1000,San Francisco
20220221_Samford_The Citadel,2022-02-21,Samford,HOME,0.6455,-278,Samford
20220221_Samford_The Citadel,2022-02-21,The Citadel,AWAY,0.3545,250,NO
20220221_TCU_West Virginia,2022-02-21,TCU,HOME,0.5753,-164,TCU
20220221_TCU_West Virginia,2022-02-21,West Virginia,AWAY,0.4247,150,NO
20220222_Air Force_Fresno St.,2022-02-22,Air Force,HOME,0.3209,275,NO
20220222_Air Force_Fresno St.,2022-02-22,Fresno St.,AWAY,0.6791,-323,Fresno St.
20220222_Akron_Bowling Green,2022-02-22,Akron,HOME,0.6849,-323,Akron
20220222_Akron_Bowling Green,2022-02-22,Bowling Green,AWAY,0.3151,290,NO
20220222_Alabama_Vanderbilt,2022-02-22,Alabama,AWAY,0.5264,-179,Alabama
20220222_Alabama_Vanderbilt,2022-02-22,Vanderbilt,HOME,0.4736,155,NO
20220222_Arkansas_Florida,2022-02-22,Arkansas,AWAY,0.5001,-120,Arkansas
20220222_Arkansas_Florida,2022-02-22,Florida,HOME,0.4999,105,NO
20220222_Ball St._Kent St.,2022-02-22,Ball St.,AWAY,0.2922,375,NO
20220222_Ball St._Kent St.,2022-02-22,Kent St.,HOME,0.7078,-435,Kent St.
20220222_Boise St._San Diego St.,2022-02-22,Boise St.,HOME,0.5419,-130,Boise St.
20220222_Boise St._San Diego St.,2022-02-22,San Diego St.,AWAY,0.4581,120,NO
20220222_Buffalo_Miami OH,2022-02-22,Buffalo,AWAY,0.5830,-227,Buffalo
20220222_Buffalo_Miami OH,2022-02-22,Miami OH,HOME,0.4170,195,NO
20220222_Cal Poly_Cal St. Bakersfield,2022-02-22,Cal Poly,HOME,0.5272,-102,NO
20220222_Cal Poly_Cal St. Bakersfield,2022-02-22,Cal St. Bakersfield,AWAY,0.4728,-115,Cal St. Bakersfield
20220222_Central Michigan_Ohio,2022-02-22,Central Michigan,AWAY,0.2165,1000,NO
20220222_Central Michigan_Ohio,2022-02-22,Ohio,HOME,0.7835,-2000,Ohio
20220222_Charleston_Northeastern,2022-02-22,Charleston,AWAY,0.5364,-120,Charleston
20220222_Charleston_Northeastern,2022-02-22,Northeastern,HOME,0.4636,100,NO
20220222_Connecticut_Villanova,2022-02-22,Connecticut,HOME,0.5017,-130,Connecticut
20220222_Connecticut_Villanova,2022-02-22,Villanova,AWAY,0.4983,115,NO
20220222_Dartmouth_Yale,2022-02-22,Dartmouth,HOME,0.4405,140,NO
20220222_Dartmouth_Yale,2022-02-22,Yale,AWAY,0.5595,-145,Yale
20220222_Eastern Michigan_Northern Illinois,2022-02-22,Eastern Michigan,HOME,0.5459,-149,Eastern Michigan
20220222_Eastern Michigan_Northern Illinois,2022-02-22,Northern Illinois,AWAY,0.4541,140,NO
20220222_Georgia_Texas A&M,2022-02-22,Georgia,AWAY,0.2961,530,NO
20220222_Georgia_Texas A&M,2022-02-22,Texas A&M,HOME,0.7039,-714,Texas A&M
20220222_Iowa_Michigan St.,2022-02-22,Iowa,HOME,0.5872,-263,Iowa
20220222_Iowa_Michigan St.,2022-02-22,Michigan St.,AWAY,0.4128,220,NO
20220222_Kansas_Kansas St.,2022-02-22,Kansas,HOME,0.7245,-667,Kansas
20220222_Kansas_Kansas St.,2022-02-22,Kansas St.,AWAY,0.2755,500,NO
20220222_Miami FL_Pittsburgh,2022-02-22,Miami FL,AWAY,0.5333,-179,Miami FL
20220222_Miami FL_Pittsburgh,2022-02-22,Pittsburgh,HOME,0.4667,158,NO
20220222_Missouri_Tennessee,2022-02-22,Missouri,HOME,0.3104,420,NO
20220222_Missouri_Tennessee,2022-02-22,Tennessee,AWAY,0.6896,-500,Tennessee
20220222_Monmouth_Siena,2022-02-22,Monmouth,HOME,0.6336,-278,Monmouth
20220222_Monmouth_Siena,2022-02-22,Siena,AWAY,0.3664,225,NO
20220222_Nebraska_Northwestern,2022-02-22,Nebraska,AWAY,0.2912,480,NO
20220222_Nebraska_Northwestern,2022-02-22,Northwestern,HOME,0.7088,-625,Northwestern
20220222_Nevada_UNLV,2022-02-22,Nevada,HOME,0.4414,-125,NO
20220222_Nevada_UNLV,2022-02-22,UNLV,AWAY,0.5586,115,UNLV
20220222_New Mexico_Utah St.,2022-02-22,New Mexico,AWAY,0.2369,570,NO
20220222_New Mexico_Utah St.,2022-02-22,Utah St.,HOME,0.7631,-769,Utah St.
20220222_Oklahoma_Texas Tech,2022-02-22,Oklahoma,AWAY,0.3053,420,NO
20220222_Oklahoma_Texas Tech,2022-02-22,Texas Tech,HOME,0.6947,-556,Texas Tech
20220222_Rhode Island_St. Bonaventure,2022-02-22,Rhode Island,AWAY,0.3003,320,NO
20220222_Rhode Island_St. Bonaventure,2022-02-22,St. Bonaventure,HOME,0.6997,-400,St. Bonaventure
20220222_Saint Joseph's_Saint Louis,2022-02-22,Saint Joseph's,AWAY,0.2900,500,NO
20220222_Saint Joseph's_Saint Louis,2022-02-22,Saint Louis,HOME,0.7100,-625,Saint Louis
20220222_Toledo_Western Michigan,2022-02-22,Toledo,AWAY,0.7218,-769,Toledo
20220222_Toledo_Western Michigan,2022-02-22,Western Michigan,HOME,0.2782,640,NO
20220223_Albany_Maine,2022-02-23,Albany,AWAY,0.5672,-227,Albany
20220223_Albany_Maine,2022-02-23,Maine,HOME,0.4328,190,NO
20220223_American_Lehigh,2022-02-23,American,AWAY,0.3756,195,NO
20220223_American_Lehigh,2022-02-23,Lehigh,HOME,0.6244,-227,Lehigh
20220223_Appalachian St._Little Rock,2022-02-23,Appalachian St.,AWAY,0.6629,-345,Appalachian St.
20220223_Appalachian St._Little Rock,2022-02-23,Little Rock,HOME,0.3371,285,NO
20220223_Arkansas St._Coastal Carolina,2022-02-23,Arkansas St.,HOME,0.4941,-145,NO
20220223_Arkansas St._Coastal Carolina,2022-02-23,Coastal Carolina,AWAY,0.5059,135,Coastal Carolina
20220223_Army_Bucknell,2022-02-23,Army,HOME,0.6339,-250,Army
20220223_Army_Bucknell,2022-02-23,Bucknell,AWAY,0.3661,225,NO
20220223_Auburn_Mississippi,2022-02-23,Auburn,HOME,0.7745,-1429,Auburn
20220223_Auburn_Mississippi,2022-02-23,Mississippi,AWAY,0.2255,1100,NO
20220223_Binghamton_Vermont,2022-02-23,Binghamton,HOME,0.2324,720,NO
20220223_Binghamton_Vermont,2022-02-23,Vermont,AWAY,0.7676,-1000,Vermont
20220223_Boston College_N.C. State,2022-02-23,Boston College,AWAY,0.3911,215,Boston College
20220223_Boston College_N.C. State,2022-02-23,N.C. State,HOME,0.6089,-250,NO
20220223_Boston University_Lafayette,2022-02-23,Boston University,HOME,0.6825,-345,Boston University
20220223_Boston University_Lafayette,2022-02-23,Lafayette,AWAY,0.3175,275,NO
20220223_Bradley_Missouri St.,2022-02-23,Bradley,AWAY,0.3803,198,NO
20220223_Bradley_Missouri St.,2022-02-23,Missouri St.,HOME,0.6197,-227,Missouri St.
20220223_Butler_Seton Hall,2022-02-23,Butler,AWAY,0.2950,395,NO
20220223_Butler_Seton Hall,2022-02-23,Seton Hall,HOME,0.7050,-500,Seton Hall
20220223_Campbell_Hampton,2022-02-23,Campbell,AWAY,0.6211,-303,NO
20220223_Campbell_Hampton,2022-02-23,Hampton,HOME,0.3789,250,Hampton
20220223_Central Arkansas_North Alabama,2022-02-23,Central Arkansas,AWAY,0.3752,190,Central Arkansas
20220223_Central Arkansas_North Alabama,2022-02-23,North Alabama,HOME,0.6248,-227,NO
20220223_Charleston Southern_Presbyterian,2022-02-23,Charleston Southern,AWAY,0.2900,500,NO
20220223_Charleston Southern_Presbyterian,2022-02-23,Presbyterian,HOME,0.7100,-667,Presbyterian
20220223_Chattanooga_East Tennessee St.,2022-02-23,Chattanooga,AWAY,0.5151,-149,Chattanooga
20220223_Chattanooga_East Tennessee St.,2022-02-23,East Tennessee St.,HOME,0.4849,145,NO
20220223_Chicago St._Grand Canyon,2022-02-23,Chicago St.,HOME,0.2165,720,NO
20220223_Chicago St._Grand Canyon,2022-02-23,Grand Canyon,AWAY,0.7835,-1000,Grand Canyon
20220223_Cincinnati_UCF,2022-02-23,Cincinnati,AWAY,0.4410,120,NO
20220223_Cincinnati_UCF,2022-02-23,UCF,HOME,0.5590,-135,UCF
20220223_Clemson_Wake Forest,2022-02-23,Clemson,HOME,0.4869,130,Clemson
20220223_Clemson_Wake Forest,2022-02-23,Wake Forest,AWAY,0.5131,-141,NO
20220223_Colgate_Holy Cross,2022-02-23,Colgate,AWAY,0.7218,-769,Colgate
20220223_Colgate_Holy Cross,2022-02-23,Holy Cross,HOME,0.2782,650,NO
20220223_Colorado St._Wyoming,2022-02-23,Colorado St.,HOME,0.5874,-286,Colorado St.
20220223_Colorado St._Wyoming,2022-02-23,Wyoming,AWAY,0.4126,235,NO
20220223_Creighton_St. John's,2022-02-23,Creighton,AWAY,0.3941,180,Creighton
20220223_Creighton_St. John's,2022-02-23,St. John's,HOME,0.6059,-200,NO
20220223_Davidson_Duquesne,2022-02-23,Davidson,AWAY,0.6969,-400,Davidson
20220223_Davidson_Duquesne,2022-02-23,Duquesne,HOME,0.3031,340,NO
20220223_Dayton_Massachusetts,2022-02-23,Dayton,HOME,0.7262,-769,Dayton
20220223_Dayton_Massachusetts,2022-02-23,Massachusetts,AWAY,0.2738,600,NO
20220223_Drake_Valparaiso,2022-02-23,Drake,AWAY,0.6217,-278,Drake
20220223_Drake_Valparaiso,2022-02-23,Valparaiso,HOME,0.3783,250,NO
20220223_Duke_Virginia,2022-02-23,Duke,AWAY,0.5552,-196,Duke
20220223_Duke_Virginia,2022-02-23,Virginia,HOME,0.4448,180,NO
20220223_East Carolina_South Florida,2022-02-23,East Carolina,HOME,0.6312,-278,East Carolina
20220223_East Carolina_South Florida,2022-02-23,South Florida,AWAY,0.3688,255,NO
20220223_Eastern Kentucky_Jacksonville St.,2022-02-23,Eastern Kentucky,AWAY,0.2922,425,NO
20220223_Eastern Kentucky_Jacksonville St.,2022-02-23,Jacksonville St.,HOME,0.7078,-526,Jacksonville St.
20220223_Evansville_Loyola Chicago,2022-02-23,Evansville,AWAY,0.2165,1750,NO
20220223_Evansville_Loyola Chicago,2022-02-23,Loyola Chicago,HOME,0.7835,-2500,Loyola Chicago
20220223_Florida Gulf Coast_Liberty,2022-02-23,Florida Gulf Coast,AWAY,0.2912,400,Florida Gulf Coast
20220223_Florida Gulf Coast_Liberty,2022-02-23,Liberty,HOME,0.7088,-455,NO
20220223_Fordham_La Salle,2022-02-23,Fordham,HOME,0.5293,-149,Fordham
20220223_Fordham_La Salle,2022-02-23,La Salle,AWAY,0.4707,150,NO
20220223_Furman_Samford,2022-02-23,Furman,AWAY,0.5796,-227,NO
20220223_Furman_Samford,2022-02-23,Samford,HOME,0.4204,215,Samford
20220223_Gardner Webb_UNC Asheville,2022-02-23,Gardner Webb,HOME,0.6358,-250,Gardner Webb
20220223_Gardner Webb_UNC Asheville,2022-02-23,UNC Asheville,AWAY,0.3642,220,NO
20220223_George Mason_VCU,2022-02-23,George Mason,AWAY,0.3345,245,NO
20220223_George Mason_VCU,2022-02-23,VCU,HOME,0.6655,-294,VCU
20220223_Georgia Southern_Louisiana,2022-02-23,Georgia Southern,HOME,0.4949,-110,NO
20220223_Georgia Southern_Louisiana,2022-02-23,Louisiana,AWAY,0.5051,-110,Louisiana
20220223_Georgia St._Louisiana Monroe,2022-02-23,Georgia St.,HOME,0.7262,-667,Georgia St.
20220223_Georgia St._Louisiana Monroe,2022-02-23,Louisiana Monroe,AWAY,0.2738,550,NO
20220223_Georgia Tech_Virginia Tech,2022-02-23,Georgia Tech,HOME,0.3797,229,NO
20220223_Georgia Tech_Virginia Tech,2022-02-23,Virginia Tech,AWAY,0.6203,-256,Virginia Tech
20220223_Hartford_UMBC,2022-02-23,Hartford,HOME,0.4867,-125,NO
20220223_Hartford_UMBC,2022-02-23,UMBC,AWAY,0.5133,106,UMBC
20220223_High Point_North Carolina A&T,2022-02-23,High Point,AWAY,0.4938,135,High Point
20220223_High Point_North Carolina A&T,2022-02-23,North Carolina A&T,HOME,0.5062,-145,NO
20220223_Houston_Tulane,2022-02-23,Houston,AWAY,0.6969,-385,Houston
20220223_Houston_Tulane,2022-02-23,Tulane,HOME,0.3031,320,NO
20220223_Illinois St._Southern Illinois,2022-02-23,Illinois St.,AWAY,0.3333,235,NO
20220223_Illinois St._Southern Illinois,2022-02-23,Southern Illinois,HOME,0.6667,-278,Southern Illinois
20220223_Indiana St._Northern Iowa,2022-02-23,Indiana St.,HOME,0.4313,210,NO
20220223_Indiana St._Northern Iowa,2022-02-23,Northern Iowa,AWAY,0.5687,-222,Northern Iowa
20220223_Iowa St._West Virginia,2022-02-23,Iowa St.,HOME,0.5957,-213,Iowa St.
20220223_Iowa St._West Virginia,2022-02-23,West Virginia,AWAY,0.4043,190,NO
20220223_Jacksonville_North Florida,2022-02-23,Jacksonville,HOME,0.6217,-227,Jacksonville
20220223_Jacksonville_North Florida,2022-02-23,North Florida,AWAY,0.3783,220,NO
20220223_James Madison_Towson,2022-02-23,James Madison,AWAY,0.2900,360,NO
20220223_James Madison_Towson,2022-02-23,Towson,HOME,0.7100,-435,Towson
20220223_Kennesaw St._Stetson,2022-02-23,Kennesaw St.,HOME,0.6435,-323,Kennesaw St.
20220223_Kennesaw St._Stetson,2022-02-23,Stetson,AWAY,0.3565,275,NO
20220223_Kentucky_LSU,2022-02-23,Kentucky,HOME,0.6337,-312,Kentucky
20220223_Kentucky_LSU,2022-02-23,LSU,AWAY,0.3663,255,NO
20220223_Longwood_Radford,2022-02-23,Longwood,HOME,0.6963,-455,Longwood
20220223_Longwood_Radford,2022-02-23,Radford,AWAY,0.3037,360,NO
20220223_Loyola MD_Navy,2022-02-23,Loyola MD,AWAY,0.3333,235,NO
20220223_Loyola MD_Navy,2022-02-23,Navy,HOME,0.6667,-250,Navy
20220223_Mercer_The Citadel,2022-02-23,Mercer,HOME,0.6358,-263,NO
20220223_Mercer_The Citadel,2022-02-23,The Citadel,AWAY,0.3642,240,The Citadel
20220223_Minnesota_Wisconsin,2022-02-23,Minnesota,HOME,0.4234,180,NO
20220223_Minnesota_Wisconsin,2022-02-23,Wisconsin,AWAY,0.5766,-200,Wisconsin
20220223_Mississippi St._South Carolina,2022-02-23,Mississippi St.,AWAY,0.5312,-130,NO
20220223_Mississippi St._South Carolina,2022-02-23,South Carolina,HOME,0.4688,120,South Carolina
20220223_Notre Dame_Syracuse,2022-02-23,Notre Dame,HOME,0.5704,-208,Notre Dame
20220223_Notre Dame_Syracuse,2022-02-23,Syracuse,AWAY,0.4296,180,NO
20220223_Providence_Xavier,2022-02-23,Providence,HOME,0.5338,-133,Providence
20220223_Providence_Xavier,2022-02-23,Xavier,AWAY,0.4662,125,NO
20220223_SMU_Tulsa,2022-02-23,SMU,HOME,0.7263,-588,SMU
20220223_SMU_Tulsa,2022-02-23,Tulsa,AWAY,0.2737,470,NO
20220223_South Alabama_Texas St.,2022-02-23,South Alabama,HOME,0.5272,-149,NO
20220223_South Alabama_Texas St.,2022-02-23,Texas St.,AWAY,0.4728,140,Texas St.
20220223_Stony Brook_UMass Lowell,2022-02-23,Stony Brook,AWAY,0.5289,155,NO
20220223_Stony Brook_UMass Lowell,2022-02-23,UMass Lowell,HOME,0.4711,-164,UMass Lowell
20220223_TCU_Texas,2022-02-23,TCU,AWAY,0.2950,320,NO
20220223_TCU_Texas,2022-02-23,Texas,HOME,0.7050,-400,Texas
20220223_Troy_UT Arlington,2022-02-23,Troy,HOME,0.5758,-179,Troy
20220223_Troy_UT Arlington,2022-02-23,UT Arlington,AWAY,0.4242,170,NO
20220223_UNC Greensboro_Western Carolina,2022-02-23,UNC Greensboro,HOME,0.7035,-588,UNC Greensboro
20220223_UNC Greensboro_Western Carolina,2022-02-23,Western Carolina,AWAY,0.2965,500,NO
20220223_VMI_Wofford,2022-02-23,VMI,HOME,0.4912,105,NO
20220223_VMI_Wofford,2022-02-23,Wofford,AWAY,0.5088,-115,Wofford
20220223_Washington_Washington St.,2022-02-23,Washington,AWAY,0.3114,395,NO
20220223_Washington_Washington St.,2022-02-23,Washington St.,HOME,0.6886,-417,Washington St.
20220224_Abilene Christian_Lamar,2022-02-24,Abilene Christian,HOME,0.7807,-1429,Abilene Christian
20220224_Abilene Christian_Lamar,2022-02-24,Lamar,AWAY,0.2193,1000,NO
20220224_Arizona St._Colorado,2022-02-24,Arizona St.,AWAY,0.4023,215,Arizona St.
20220224_Arizona St._Colorado,2022-02-24,Colorado,HOME,0.5977,-238,NO
20220224_Arizona_Utah,2022-02-24,Arizona,AWAY,0.7218,-588,Arizona
20220224_Arizona_Utah,2022-02-24,Utah,HOME,0.2782,435,NO
20220224_Austin Peay_SIU Edwardsville,2022-02-24,Austin Peay,AWAY,0.4245,100,Austin Peay
20220224_Austin Peay_SIU Edwardsville,2022-02-24,SIU Edwardsville,HOME,0.5755,-110,NO
20220224_Belmont_Murray St.,2022-02-24,Belmont,AWAY,0.4305,135,NO
20220224_Belmont_Murray St.,2022-02-24,Murray St.,HOME,0.5695,-149,Murray St.
20220224_Bryant_St. Francis NY,2022-02-24,Bryant,AWAY,0.5274,-189,Bryant
20220224_Bryant_St. Francis NY,2022-02-24,St. Francis NY,HOME,0.4726,165,NO
20220224_Buffalo_Northern Illinois,2022-02-24,Buffalo,AWAY,0.7145,-667,Buffalo
20220224_Buffalo_Northern Illinois,2022-02-24,Northern Illinois,HOME,0.2855,540,NO
20220224_BYU_Loyola Marymount,2022-02-24,BYU,HOME,0.7357,-833,BYU
20220224_BYU_Loyola Marymount,2022-02-24,Loyola Marymount,AWAY,0.2643,640,NO
20220224_Cal Poly_Hawaii,2022-02-24,Cal Poly,AWAY,0.2912,590,NO
20220224_Cal Poly_Hawaii,2022-02-24,Hawaii,HOME,0.7088,-714,Hawaii
20220224_Cal St. Fullerton_UC Irvine,2022-02-24,Cal St. Fullerton,HOME,0.4459,110,Cal St. Fullerton
20220224_Cal St. Fullerton_UC Irvine,2022-02-24,UC Irvine,AWAY,0.5541,-120,NO
20220224_Cal St. Northridge_UC Riverside,2022-02-24,Cal St. Northridge,AWAY,0.2900,550,NO
20220224_Cal St. Northridge_UC Riverside,2022-02-24,UC Riverside,HOME,0.7100,-667,UC Riverside
20220224_Central Connecticut_Saint Francis,2022-02-24,Central Connecticut,HOME,0.4960,-110,NO
20220224_Central Connecticut_Saint Francis,2022-02-24,Saint Francis,AWAY,0.5040,-105,Saint Francis
20220224_Central Michigan_Miami OH,2022-02-24,Central Michigan,AWAY,0.2912,480,Central Michigan
20220224_Central Michigan_Miami OH,2022-02-24,Miami OH,HOME,0.7088,-588,NO
20220224_Charleston_Delaware,2022-02-24,Charleston,AWAY,0.3922,172,Charleston
20220224_Charleston_Delaware,2022-02-24,Delaware,HOME,0.6078,-189,NO
20220224_Charlotte_FIU,2022-02-24,Charlotte,HOME,0.6292,-312,Charlotte
20220224_Charlotte_FIU,2022-02-24,FIU,AWAY,0.3708,255,NO
20220224_Cleveland St._Detroit Mercy,2022-02-24,Cleveland St.,AWAY,0.4998,-120,NO
20220224_Cleveland St._Detroit Mercy,2022-02-24,Detroit Mercy,HOME,0.5002,105,Detroit Mercy
20220224_DePaul_Georgetown,2022-02-24,DePaul,AWAY,0.5147,-130,DePaul
20220224_DePaul_Georgetown,2022-02-24,Georgetown,HOME,0.4853,125,NO
20220224_Drexel_UNC Wilmington,2022-02-24,Drexel,HOME,0.5594,-200,NO
20220224_Drexel_UNC Wilmington,2022-02-24,UNC Wilmington,AWAY,0.4406,180,UNC Wilmington
20220224_Eastern Illinois_Morehead St.,2022-02-24,Eastern Illinois,HOME,0.2165,950,NO
20220224_Eastern Illinois_Morehead St.,2022-02-24,Morehead St.,AWAY,0.7835,-1429,Morehead St.
20220224_Eastern Washington_Northern Colorado,2022-02-24,Eastern Washington,AWAY,0.3620,220,Eastern Washington
20220224_Eastern Washington_Northern Colorado,2022-02-24,Northern Colorado,HOME,0.6380,-263,NO
20220224_Elon_Hofstra,2022-02-24,Elon,AWAY,0.2165,750,Elon
20220224_Elon_Hofstra,2022-02-24,Hofstra,HOME,0.7835,-909,NO
20220224_Florida Atlantic_Old Dominion,2022-02-24,Florida Atlantic,AWAY,0.5368,-103,NO
20220224_Florida Atlantic_Old Dominion,2022-02-24,Old Dominion,HOME,0.4632,-110,Old Dominion
20220224_Gonzaga_San Francisco,2022-02-24,Gonzaga,AWAY,0.6787,-500,Gonzaga
20220224_Gonzaga_San Francisco,2022-02-24,San Francisco,HOME,0.3213,430,NO
20220224_Green Bay_Illinois Chicago,2022-02-24,Green Bay,AWAY,0.2912,320,NO
20220224_Green Bay_Illinois Chicago,2022-02-24,Illinois Chicago,HOME,0.7088,-345,Illinois Chicago
20220224_Houston Christian_Incarnate Word,2022-02-24,Houston Christian,HOME,0.5694,-227,Houston Christian
20220224_Houston Christian_Incarnate Word,2022-02-24,Incarnate Word,AWAY,0.4306,190,NO
20220224_Idaho St._Northern Arizona,2022-02-24,Idaho St.,AWAY,0.4199,145,Idaho St.
20220224_Idaho St._Northern Arizona,2022-02-24,Northern Arizona,HOME,0.5801,-149,NO
20220224_Idaho_Sacramento St.,2022-02-24,Idaho,AWAY,0.4491,114,NO
20220224_Idaho_Sacramento St.,2022-02-24,Sacramento St.,HOME,0.5509,-130,Sacramento St.
20220224_Illinois_Ohio St.,2022-02-24,Illinois,HOME,0.5708,-250,NO
20220224_Illinois_Ohio St.,2022-02-24,Ohio St.,AWAY,0.4292,225,Ohio St.
20220224_Indiana_Maryland,2022-02-24,Indiana,HOME,0.6358,-244,Indiana
20220224_Indiana_Maryland,2022-02-24,Maryland,AWAY,0.3642,230,NO
20220224_IU Indy_Milwaukee,2022-02-24,IU Indy,HOME,0.3354,280,NO
20220224_IU Indy_Milwaukee,2022-02-24,Milwaukee,AWAY,0.6646,-323,Milwaukee
20220224_Long Beach St._UC San Diego,2022-02-24,Long Beach St.,HOME,0.6963,-400,Long Beach St.
20220224_Long Beach St._UC San Diego,2022-02-24,UC San Diego,AWAY,0.3037,320,NO
20220224_Louisiana Tech_Rice,2022-02-24,Louisiana Tech,AWAY,0.5774,-227,Louisiana Tech
20220224_Louisiana Tech_Rice,2022-02-24,Rice,HOME,0.4226,198,NO
20220224_Marshall_Middle Tennessee,2022-02-24,Marshall,AWAY,0.3333,245,NO
20220224_Marshall_Middle Tennessee,2022-02-24,Middle Tennessee,HOME,0.6667,-278,Middle Tennessee
20220224_McNeese St._Texas A&M Corpus Chris,2022-02-24,McNeese St.,HOME,0.4932,-108,NO
20220224_McNeese St._Texas A&M Corpus Chris,2022-02-24,Texas A&M Corpus Chris,AWAY,0.5068,-110,Texas A&M Corpus Chris
20220224_Memphis_Temple,2022-02-24,Memphis,HOME,0.7269,-667,Memphis
20220224_Memphis_Temple,2022-02-24,Temple,AWAY,0.2731,520,NO
