game_id,date,team_1,team_2,betonline_line,bovada_line,mybookie_line,predicted_total,actual_total,confidence,good_bet_score,over_best_book,over_odds_american,over_odds_decimal,over_potential_profit,under_best_book,under_odds_american,under_odds_decimal,under_potential_profit
20250118_Kansas_Kansas St.,2025-01-18,Kansas,Kansas St.,139.0,139.5,139.0,141.9,158,0.7089,0.818,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250118_Kennesaw St._Louisiana Tech,2025-01-18,Kennesaw St.,Louisiana Tech,147.5,147.5,147.5,147.6,154,0.5052,0.4566,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250118_Kent St._Miami OH,2025-01-18,Kent St.,Miami OH,141.5,142.0,141.5,140.7,131,0.4432,0.2818,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Lamar_McNeese St.,2025-01-18,Lamar,McNeese St.,135.5,135.5,135.5,137.0,139,0.6144,0.6303,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Lehigh_Loyola MD,2025-01-18,Lehigh,Loyola MD,142.5,142.5,142.0,142.3,136,0.4837,0.3146,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Liberty_New Mexico St.,2025-01-18,Liberty,New Mexico St.,134.0,134.5,134.0,136.2,128,0.6789,0.6564,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250118_Lindenwood_Morehead St.,2025-01-18,Lindenwood,Morehead St.,135.0,135.0,136.0,138.7,147,0.7722,0.8286,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Little Rock_Tennessee Tech,2025-01-18,Little Rock,Tennessee Tech,139.0,139.0,139.0,144.0,148,0.8347,0.916,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_LIU_Saint Francis,2025-01-18,LIU,Saint Francis,134.0,133.5,133.7,134.9,115,0.5635,0.6319,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Louisiana_Louisiana Monroe,2025-01-18,Louisiana,Louisiana Monroe,140.5,141.0,140.5,139.3,125,0.3982,0.2197,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Louisville_Virginia,2025-01-18,Louisville,Virginia,130.0,130.5,130.5,131.9,148,0.6497,0.593,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Loyola Marymount_San Diego,2025-01-18,Loyola Marymount,San Diego,139.0,139.0,139.5,142.5,147,0.7553,0.8388,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_LSU_Texas A&M,2025-01-18,LSU,Texas A&M,145.0,145.0,145.0,146.8,125,0.6434,0.6165,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Maine_UMBC,2025-01-18,Maine,UMBC,151.0,151.0,151.0,149.9,149,0.4083,0.3607,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Manhattan_Niagara,2025-01-18,Manhattan,Niagara,144.0,143.5,144.0,147.9,137,0.7686,0.9158,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Marist_Rider,2025-01-18,Marist,Rider,128.5,128.5,128.0,128.4,121,0.491,0.3023,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Marquette_Xavier,2025-01-18,Marquette,Xavier,149.5,149.5,149.5,148.9,116,0.4519,0.1406,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Mercer_Wofford,2025-01-18,Mercer,Wofford,150.0,150.0,150.0,147.3,118,0.291,0.081,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Mercyhurst_Wagner,2025-01-18,Mercyhurst,Wagner,118.0,118.0,118.5,121.9,134,0.7768,0.2993,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Merrimack_Siena,2025-01-18,Merrimack,Siena,132.0,132.5,132.0,129.7,122,0.3235,0.0924,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Miami FL_SMU,2025-01-18,Miami FL,SMU,156.0,157.0,157.0,159.8,191,0.7401,0.8822,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Middle Tennessee_Western Kentucky,2025-01-18,Middle Tennessee,Western Kentucky,155.0,155.0,155.0,155.8,128,0.5627,0.6552,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Mississippi_Mississippi St.,2025-01-18,Mississippi,Mississippi St.,146.5,146.5,146.5,146.3,165,0.4871,0.3078,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Montana St._Weber St.,2025-01-18,Montana St.,Weber St.,137.5,137.5,137.5,138.1,151,0.5482,0.4591,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Mount St. Mary's_Quinnipiac,2025-01-18,Mount St. Mary's,Quinnipiac,143.0,142.5,142.5,143.8,148,0.5687,0.5316,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250118_Nevada_San Jose St.,2025-01-18,Nevada,San Jose St.,137.0,137.0,137.0,138.5,139,0.6131,0.5371,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Nicholls St._Stephen F. Austin,2025-01-18,Nicholls St.,Stephen F. Austin,135.0,135.0,135.0,136.3,134,0.6034,0.552,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_NJIT_New Hampshire,2025-01-18,NJIT,New Hampshire,129.0,129.0,129.0,133.9,123,0.8271,0.9584,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_North Alabama_North Florida,2025-01-18,North Alabama,North Florida,164.0,163.5,164.0,162.9,174,0.4309,0.5704,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_North Carolina_Stanford,2025-01-18,North Carolina,Stanford,155.0,155.0,155.0,155.4,143,0.5314,0.3825,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_North Dakota St._South Dakota,2025-01-18,North Dakota St.,South Dakota,170.0,170.0,170.5,157.2,180,0.0256,0.0097,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_North Dakota_UMKC,2025-01-18,North Dakota,UMKC,146.0,146.5,146.5,146.2,148,0.5157,0.3469,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_North Texas_UTSA,2025-01-18,North Texas,UTSA,140.0,140.0,140.0,141.5,129,0.6196,0.5781,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Northern Arizona_Portland St.,2025-01-18,Northern Arizona,Portland St.,144.0,144.0,144.0,142.1,149,0.3521,0.2635,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Northern Colorado_Sacramento St.,2025-01-18,Northern Colorado,Sacramento St.,141.5,141.5,141.5,142.3,132,0.5614,0.641,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Northern Iowa_Southern Illinois,2025-01-18,Northern Iowa,Southern Illinois,143.0,143.0,143.0,144.1,122,0.5933,0.5944,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Northern Kentucky_Wright St.,2025-01-18,Northern Kentucky,Wright St.,139.5,139.5,139.5,141.3,148,0.6471,0.6835,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Northwestern St._Southeastern Louisiana,2025-01-18,Northwestern St.,Southeastern Louisiana,135.0,135.0,135.0,134.9,129,0.4946,0.347,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Notre Dame_Syracuse,2025-01-18,Notre Dame,Syracuse,147.0,147.0,147.0,146.2,146,0.4382,0.2471,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Oklahoma_South Carolina,2025-01-18,Oklahoma,South Carolina,141.0,142.0,141.5,144.7,144,0.7722,0.8303,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Oral Roberts_South Dakota St.,2025-01-18,Oral Roberts,South Dakota St.,159.5,160.0,160.0,157.2,154,0.3234,0.1115,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Oregon St._San Francisco,2025-01-18,Oregon St.,San Francisco,140.5,141.0,141.0,142.6,151,0.67,0.6976,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Oregon_Purdue,2025-01-18,Oregon,Purdue,147.5,147.5,147.5,148.7,123,0.5962,0.4847,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Pepperdine_Saint Mary's,2025-01-18,Pepperdine,Saint Mary's,140.0,139.5,140.0,140.8,124,0.5677,0.5493,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Portland_Washington St.,2025-01-18,Portland,Washington St.,153.5,153.0,153.5,152.7,162,0.4377,0.3052,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Richmond_Saint Louis,2025-01-18,Richmond,Saint Louis,140.0,139.5,140.0,142.3,122,0.6827,0.7166,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Sacred Heart_Saint Peter's,2025-01-18,Sacred Heart,Saint Peter's,135.0,135.5,136.0,132.2,127,0.2854,0.0436,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_San Diego St._UNLV,2025-01-18,San Diego St.,UNLV,131.5,131.5,131.5,132.5,144,0.5807,0.6035,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Seattle_Southern Utah,2025-01-18,Seattle,Southern Utah,145.0,145.0,145.0,145.8,127,0.565,0.4779,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Seton Hall_St. John's,2025-01-18,Seton Hall,St. John's,138.5,139.0,138.5,144.4,130,0.8612,0.9752,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_SIU Edwardsville_Tennessee Martin,2025-01-18,SIU Edwardsville,Tennessee Martin,134.5,135.0,134.0,133.6,167,0.4243,0.1806,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_South Alabama_Troy,2025-01-18,South Alabama,Troy,131.5,131.5,131.5,133.6,127,0.6661,0.5502,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_South Florida_Tulsa,2025-01-18,South Florida,Tulsa,147.0,147.5,147.5,147.9,119,0.5692,0.5261,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Southern Indiana_Western Illinois,2025-01-18,Southern Indiana,Western Illinois,135.5,135.0,135.0,134.8,144,0.4429,0.3362,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Southern Miss_Texas St.,2025-01-18,Southern Miss,Texas St.,149.5,149.5,149.5,152.9,167,0.7469,0.8341,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Stetson_West Georgia,2025-01-18,Stetson,West Georgia,147.0,147.0,147.0,148.0,160,0.5795,0.5451,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Stony Brook_Towson,2025-01-18,Stony Brook,Towson,132.0,131.5,131.5,135.1,102,0.7387,0.7861,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Tennessee_Vanderbilt,2025-01-18,Tennessee,Vanderbilt,141.5,142.0,141.5,143.1,151,0.63,0.6944,Bovada,-105.0,1.952,9.52,Betonline,-105.0,1.952,9.52
20250118_The Citadel_VMI,2025-01-18,The Citadel,VMI,135.5,136.0,135.5,134.5,145,0.4159,0.2548,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_UC Davis_UC Santa Barbara,2025-01-18,UC Davis,UC Santa Barbara,134.5,136.0,135.0,137.2,124,0.7085,0.7221,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_UC Riverside_UC San Diego,2025-01-18,UC Riverside,UC San Diego,141.0,141.0,141.0,143.3,166,0.6837,0.7392,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_UNC Asheville_Winthrop,2025-01-18,UNC Asheville,Winthrop,165.0,165.5,166.0,163.6,177,0.4378,0.3412,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_UNC Greensboro_Western Carolina,2025-01-18,UNC Greensboro,Western Carolina,138.0,138.5,138.0,138.9,138,0.5669,0.5266,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_USC_Wisconsin,2025-01-18,USC,Wisconsin,151.5,151.0,151.5,154.8,153,0.7153,0.8522,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Utah Tech_Utah Valley,2025-01-18,Utah Tech,Utah Valley,140.5,140.5,140.5,140.2,176,0.4733,0.345,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Virginia Tech_Wake Forest,2025-01-18,Virginia Tech,Wake Forest,138.0,137.5,136.0,138.1,135,0.5065,0.3512,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250119_Baylor_TCU,2025-01-19,Baylor,TCU,136.5,137.0,136.5,137.7,145,0.594,0.5507,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250119_Charlotte_Memphis,2025-01-19,Charlotte,Memphis,148.0,148.0,148.0,151.0,145,0.6524,0.8469,Betonline,-105.0,1.952,9.52,Bovada,-105.0,1.952,9.52
20250119_Cleveland St._IU Indy,2025-01-19,Cleveland St.,IU Indy,140.5,140.5,140.5,141.8,135,0.5761,0.6898,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250119_Florida Atlantic_Rice,2025-01-19,Florida Atlantic,Rice,148.0,147.5,148.0,151.2,148,0.7311,0.8546,Bovada,-110.0,1.909,9.09,Betonline,-107.0,1.935,9.35
20250119_Green Bay_Youngstown St.,2025-01-19,Green Bay,Youngstown St.,145.5,145.5,145.5,145.5,142,0.5029,0.2833,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250119_Illinois_Michigan St.,2025-01-19,Illinois,Michigan St.,156.0,156.0,156.0,160.2,158,0.793,0.9439,MyBookie,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250119_La Salle_Massachusetts,2025-01-19,La Salle,Massachusetts,156.0,155.5,156.0,154.2,142,0.3549,0.1536,Betonline,-107.0,1.935,9.35,Bovada,-110.0,1.909,9.09
20250119_Maryland_Nebraska,2025-01-19,Maryland,Nebraska,148.0,148.0,148.0,150.4,135,0.6847,0.7108,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250119_Michigan_Northwestern,2025-01-19,Michigan,Northwestern,147.5,147.0,146.5,146.5,156,0.423,0.2694,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250119_Milwaukee_Robert Morris,2025-01-19,Milwaukee,Robert Morris,148.5,150.0,148.0,151.1,160,0.7027,0.7407,Bovada,-110.0,1.909,9.09,Betonline,-107.0,1.935,9.35
20250119_Temple_Tulane,2025-01-19,Temple,Tulane,150.0,150.0,150.5,153.2,157,0.7353,0.7808,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_Alcorn St._Prairie View A&M,2025-01-20,Alcorn St.,Prairie View A&M,143.5,143.6,144.0,139.4,148,0.2131,0.0586,Betonline,-110.0,1.909,9.09,Bovada,-108.0,1.922,9.22
20250120_Arkansas Pine Bluff_Bethune Cookman,2025-01-20,Arkansas Pine Bluff,Bethune Cookman,155.5,155.2,155.0,149.9,137,0.2041,0.0835,Betonline,-105.0,1.952,9.52,MyBookie,-110.0,1.909,9.09
20250120_Brown_Cornell,2025-01-20,Brown,Cornell,155.0,155.0,155.0,154.6,165,0.47,0.3099,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250120_Bucknell_Colgate,2025-01-20,Bucknell,Colgate,134.0,134.0,134.0,133.8,167,0.4833,0.3679,Betonline,-110.0,1.909,9.09,Bovada,-108.0,1.929,9.29
20250120_Chicago St._Fairleigh Dickinson,2025-01-20,Chicago St.,Fairleigh Dickinson,144.0,144.0,144.0,141.8,106,0.4048,0.3243,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_Columbia_Princeton,2025-01-20,Columbia,Princeton,154.0,154.0,154.0,151.7,138,0.319,0.2999,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250120_Dartmouth_Yale,2025-01-20,Dartmouth,Yale,153.0,153.0,153.0,153.3,150,0.5213,0.3896,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250120_Drexel_Hofstra,2025-01-20,Drexel,Hofstra,122.5,122.5,122.5,125.4,115,0.7201,0.6425,MyBookie,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250120_East Texas A&M_Southeastern Louisiana,2025-01-20,East Texas A&M,Southeastern Louisiana,137.0,137.0,137.0,138.6,144,0.6242,0.5788,Betonline,-110.0,1.909,9.09,Bovada,-108.0,1.93,9.3
20250120_Eastern Washington_Montana St.,2025-01-20,Eastern Washington,Montana St.,145.0,144.5,144.5,147.2,138,0.6746,0.7591,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250120_Florida A&M_Mississippi Valley St.,2025-01-20,Florida A&M,Mississippi Valley St.,136.5,136.7,137.0,133.8,136,0.293,0.1148,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_Fresno St._New Mexico,2025-01-20,Fresno St.,New Mexico,162.0,162.0,162.0,167.8,162,0.8574,0.971,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_Georgetown_Villanova,2025-01-20,Georgetown,Villanova,138.0,137.0,138.0,137.9,127,0.4936,0.3213,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250120_Hampton_North Carolina A&T,2025-01-20,Hampton,North Carolina A&T,145.5,145.5,146.0,146.2,147,0.5475,0.7104,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_Harvard_Penn,2025-01-20,Harvard,Penn,139.5,139.5,139.5,139.9,149,0.5317,0.4408,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250120_Houston Christian_Texas A&M Corpus Chris,2025-01-20,Houston Christian,Texas A&M Corpus Chris,145.5,145.3,145.5,144.9,148,0.4486,0.2983,Bovada,-110.0,1.912,9.12,Bovada,-110.0,1.912,9.12
20250120_Idaho_Montana,2025-01-20,Idaho,Montana,149.0,149.0,149.0,147.9,139,0.416,0.2185,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250120_Incarnate Word_UT Rio Grande Valley,2025-01-20,Incarnate Word,UT Rio Grande Valley,147.5,147.5,147.5,146.6,163,0.4225,0.2435,Bovada,-110.0,1.912,9.12,Bovada,-110.0,1.912,9.12
20250120_Jackson St._Texas Southern,2025-01-20,Jackson St.,Texas Southern,139.0,139.2,139.0,143.0,154,0.7878,0.8703,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_Lamar_Nicholls St.,2025-01-20,Lamar,Nicholls St.,141.5,141.5,141.5,140.8,152,0.4451,0.3099,Bovada,-110.0,1.909,9.09,Bovada,-109.0,1.915,9.15
20250120_Le Moyne_Stonehill,2025-01-20,Le Moyne,Stonehill,142.5,142.6,142.5,142.3,145,0.484,0.2596,Betonline,-110.0,1.909,9.09,Bovada,-109.0,1.916,9.16
20250120_LIU_Mercyhurst,2025-01-20,LIU,Mercyhurst,126.5,126.5,126.5,130.8,135,0.8012,0.8785,Bovada,-108.0,1.922,9.22,Betonline,-110.0,1.909,9.09
20250120_McNeese St._Stephen F. Austin,2025-01-20,McNeese St.,Stephen F. Austin,130.5,130.5,130.5,132.7,138,0.6739,0.6785,Bovada,-110.0,1.909,9.09,Bovada,-109.0,1.915,9.15
20250120_New Orleans_Northwestern St.,2025-01-20,New Orleans,Northwestern St.,144.0,143.9,144.0,144.6,134,0.5509,0.5157,Bovada,-110.0,1.912,9.12,Bovada,-110.0,1.912,9.12
20250120_Penn St._Rutgers,2025-01-20,Penn St.,Rutgers,158.0,157.5,158.0,162.0,152,0.6802,0.7074,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250120_Saint Francis_Wagner,2025-01-20,Saint Francis,Wagner,124.5,124.2,124.2,125.3,138,0.5665,0.382,Betonline,-105.0,1.952,9.52,Bovada,-111.0,1.897,8.97
20250120_UNC Wilmington_William & Mary,2025-01-20,UNC Wilmington,William & Mary,153.0,152.5,153.0,151.3,159,0.361,0.1637,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Akron_Buffalo,2025-01-21,Akron,Buffalo,160.0,160.0,159.5,160.7,148,0.546,0.4158,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250121_Alabama_Vanderbilt,2025-01-21,Alabama,Vanderbilt,168.5,168.5,169.0,166.5,190,0.3586,0.3153,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Arizona St._West Virginia,2025-01-21,Arizona St.,West Virginia,134.0,134.5,134.0,133.9,122,0.4951,0.3685,Betonline,-102.0,1.98,9.8,Bovada,-110.0,1.909,9.09
20250121_Arizona_Oklahoma St.,2025-01-21,Arizona,Oklahoma St.,154.0,153.0,153.0,152.0,170,0.3412,0.1449,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Ball St._Central Michigan,2025-01-21,Ball St.,Central Michigan,140.0,140.5,140.5,141.3,162,0.6101,0.4775,Bovada,-110.0,1.909,9.09,Betonline,-107.0,1.935,9.35
20250121_Belmont_Bradley,2025-01-21,Belmont,Bradley,152.5,152.5,152.0,152.6,166,0.5121,0.3427,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250121_Boston College_Virginia,2025-01-21,Boston College,Virginia,125.0,125.5,125.0,126.6,130,0.629,0.4383,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Bowling Green_Miami OH,2025-01-21,Bowling Green,Miami OH,151.5,152.0,151.5,154.0,160,0.6953,0.7376,Betonline,-105.0,1.952,9.52,Bovada,-105.0,1.952,9.52
20250121_Butler_Connecticut,2025-01-21,Butler,Connecticut,143.5,144.0,143.5,143.8,158,0.5231,0.4107,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_BYU_Colorado,2025-01-21,BYU,Colorado,145.5,145.0,145.5,147.6,150,0.6608,0.8054,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Cincinnati_Texas Tech,2025-01-21,Cincinnati,Texas Tech,134.0,134.0,134.0,132.9,152,0.4072,0.2715,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Creighton_DePaul,2025-01-21,Creighton,DePaul,146.0,147.0,146.5,145.9,122,0.4937,0.3269,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Davidson_Saint Joseph's,2025-01-21,Davidson,Saint Joseph's,148.5,149.0,149.0,147.0,139,0.3763,0.2053,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250121_Dayton_Duquesne,2025-01-21,Dayton,Duquesne,133.0,132.5,132.5,134.3,144,0.6032,0.5717,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250121_East Carolina_Tulsa,2025-01-21,East Carolina,Tulsa,140.5,140.0,140.0,138.7,161,0.3553,0.1361,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Eastern Michigan_Ohio,2025-01-21,Eastern Michigan,Ohio,152.5,153.5,153.0,156.2,181,0.7721,0.8936,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_George Mason_St. Bonaventure,2025-01-21,George Mason,St. Bonaventure,126.0,126.5,126.0,127.4,137,0.6161,0.3491,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250121_Illinois St._Indiana St.,2025-01-21,Illinois St.,Indiana St.,154.0,154.0,154.0,152.9,166,0.406,0.24,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Iowa St._UCF,2025-01-21,Iowa St.,UCF,152.5,153.0,152.5,152.0,191,0.4595,0.1914,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250121_Iowa_Minnesota,2025-01-21,Iowa,Minnesota,151.0,150.5,151.0,148.8,139,0.3249,0.1362,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Kent St._Toledo,2025-01-21,Kent St.,Toledo,149.5,150.0,148.0,150.1,147,0.551,0.4736,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250121_Louisville_SMU,2025-01-21,Louisville,SMU,157.0,156.5,157.0,157.9,171,0.5763,0.4982,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Marquette_Seton Hall,2025-01-21,Marquette,Seton Hall,139.0,139.0,137.0,138.1,135,0.4219,0.2875,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Mississippi St._Tennessee,2025-01-21,Mississippi St.,Tennessee,140.5,140.5,140.5,143.5,124,0.7276,0.8642,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Missouri St._Northern Iowa,2025-01-21,Missouri St.,Northern Iowa,133.5,133.5,133.5,134.1,147,0.5445,0.634,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Missouri_Texas,2025-01-21,Missouri,Texas,148.5,148.5,148.5,151.1,114,0.6825,0.7301,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_North Carolina_Wake Forest,2025-01-21,North Carolina,Wake Forest,148.5,149.0,148.5,150.2,133,0.6343,0.6097,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Northern Illinois_Western Michigan,2025-01-21,Northern Illinois,Western Michigan,151.5,151.5,151.5,148.6,142,0.2927,0.0544,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Ohio St._Purdue,2025-01-21,Ohio St.,Purdue,141.0,141.0,141.5,138.2,143,0.336,0.1043,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Oregon_Washington,2025-01-21,Oregon,Washington,147.5,148.0,147.5,152.8,153,0.8448,0.9577,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Rhode Island_VCU,2025-01-21,Rhode Island,VCU,147.5,147.5,147.5,146.5,138,0.4176,0.1921,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Tennessee Martin_Tennessee St.,2025-01-21,Tennessee Martin,Tennessee St.,148.5,148.0,148.0,146.6,161,0.3791,0.1434,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_UAB_UTSA,2025-01-21,UAB,UTSA,163.0,163.0,163.5,161.2,159,0.3542,0.1592,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_UCLA_Wisconsin,2025-01-21,UCLA,Wisconsin,141.0,140.5,141.0,138.7,168,0.3292,0.0805,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
