game_id,date,team_1,team_2,betonline_line,bovada_line,mybookie_line,predicted_total,actual_total,confidence,good_bet_score,over_best_book,over_odds_american,over_odds_decimal,over_potential_profit,under_best_book,under_odds_american,under_odds_decimal,under_potential_profit
20250118_Illinois St._Missouri St.,2025-01-18,Illinois St.,Missouri St.,131.5,131.0,131.0,132.1,142,0.5518,0.5292,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Iowa St._West Virginia,2025-01-18,Iowa St.,West Virginia,137.0,137.5,137.0,138.5,121,0.6262,0.6106,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Kansas_Kansas St.,2025-01-18,Kansas,Kansas St.,139.0,139.5,139.0,140.9,158,0.6479,0.6384,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250118_Kennesaw St._Louisiana Tech,2025-01-18,Kennesaw St.,Louisiana Tech,147.5,147.5,147.5,149.7,154,0.6731,0.7139,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250118_Lamar_McNeese St.,2025-01-18,Lamar,McNeese St.,135.5,135.5,135.5,137.9,139,0.6852,0.6945,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Liberty_New Mexico St.,2025-01-18,Liberty,New Mexico St.,134.0,134.5,134.0,135.4,128,0.6134,0.5919,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250118_Lindenwood_Morehead St.,2025-01-18,Lindenwood,Morehead St.,135.0,135.0,136.0,138.4,147,0.7542,0.8241,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Little Rock_Tennessee Tech,2025-01-18,Little Rock,Tennessee Tech,139.0,139.0,139.0,144.4,148,0.8515,0.9495,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Loyola Marymount_San Diego,2025-01-18,Loyola Marymount,San Diego,139.0,139.0,139.5,143.4,147,0.7909,0.9488,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Manhattan_Niagara,2025-01-18,Manhattan,Niagara,144.0,143.5,144.0,146.4,137,0.6848,0.7487,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_Mercyhurst_Wagner,2025-01-18,Mercyhurst,Wagner,118.0,118.0,118.5,123.6,134,0.8616,0.7472,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Miami FL_SMU,2025-01-18,Miami FL,SMU,156.0,157.0,157.0,161.5,191,0.8464,0.967,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Middle Tennessee_Western Kentucky,2025-01-18,Middle Tennessee,Western Kentucky,155.0,155.0,155.0,156.8,128,0.6263,0.7966,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_Mississippi_Mississippi St.,2025-01-18,Mississippi,Mississippi St.,146.5,146.5,146.5,148.9,165,0.6609,0.8344,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Nicholls St._Stephen F. Austin,2025-01-18,Nicholls St.,Stephen F. Austin,135.0,135.0,135.0,137.0,134,0.6559,0.6519,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_NJIT_New Hampshire,2025-01-18,NJIT,New Hampshire,129.0,129.0,129.0,136.2,123,0.8746,0.9675,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_North Carolina_Stanford,2025-01-18,North Carolina,Stanford,155.0,155.0,155.0,156.6,143,0.6239,0.6863,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_North Dakota_UMKC,2025-01-18,North Dakota,UMKC,146.0,146.5,146.5,147.0,148,0.5801,0.5461,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Northern Colorado_Sacramento St.,2025-01-18,Northern Colorado,Sacramento St.,141.5,141.5,141.5,143.2,132,0.6213,0.7876,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Northern Kentucky_Wright St.,2025-01-18,Northern Kentucky,Wright St.,139.5,139.5,139.5,141.1,148,0.6295,0.6282,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Oklahoma_South Carolina,2025-01-18,Oklahoma,South Carolina,141.0,142.0,141.5,143.9,144,0.7183,0.7413,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Oregon St._San Francisco,2025-01-18,Oregon St.,San Francisco,140.5,141.0,141.0,142.1,151,0.6272,0.5809,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Oregon_Purdue,2025-01-18,Oregon,Purdue,147.5,147.5,147.5,150.5,123,0.7304,0.7893,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Richmond_Saint Louis,2025-01-18,Richmond,Saint Louis,140.0,139.5,140.0,142.6,122,0.7021,0.6707,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_San Diego St._UNLV,2025-01-18,San Diego St.,UNLV,131.5,131.5,131.5,133.8,144,0.662,0.7597,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Seton Hall_St. John's,2025-01-18,Seton Hall,St. John's,138.5,139.0,138.5,143.5,130,0.8371,0.9288,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_South Alabama_Troy,2025-01-18,South Alabama,Troy,131.5,131.5,131.5,133.4,127,0.6513,0.5622,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_South Florida_Tulsa,2025-01-18,South Florida,Tulsa,147.0,147.5,147.5,148.8,119,0.6403,0.6366,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Southern Indiana_Western Illinois,2025-01-18,Southern Indiana,Western Illinois,135.5,135.0,135.0,136.6,144,0.5888,0.7515,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Southern Miss_Texas St.,2025-01-18,Southern Miss,Texas St.,149.5,149.5,149.5,151.9,167,0.6874,0.7045,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Stetson_West Georgia,2025-01-18,Stetson,West Georgia,147.0,147.0,147.0,147.7,160,0.5544,0.5078,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_Stony Brook_Towson,2025-01-18,Stony Brook,Towson,132.0,131.5,131.5,134.9,102,0.7208,0.7138,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250118_UC Davis_UC Santa Barbara,2025-01-18,UC Davis,UC Santa Barbara,134.5,136.0,135.0,136.3,124,0.6434,0.5845,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250118_UC Riverside_UC San Diego,2025-01-18,UC Riverside,UC San Diego,141.0,141.0,141.0,144.6,166,0.7541,0.9219,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250118_USC_Wisconsin,2025-01-18,USC,Wisconsin,151.5,151.0,151.5,155.3,153,0.7552,0.8185,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250119_Baylor_TCU,2025-01-19,Baylor,TCU,136.5,137.0,136.5,138.1,145,0.6237,0.5867,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250119_Cleveland St._IU Indy,2025-01-19,Cleveland St.,IU Indy,140.5,140.5,140.5,144.3,135,0.7703,0.9124,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250119_Florida Atlantic_Rice,2025-01-19,Florida Atlantic,Rice,148.0,147.5,148.0,149.8,148,0.6454,0.6626,Bovada,-110.0,1.909,9.09,Betonline,-107.0,1.935,9.35
20250119_Illinois_Michigan St.,2025-01-19,Illinois,Michigan St.,156.0,156.0,156.0,160.0,158,0.7816,0.9195,MyBookie,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250119_Maryland_Nebraska,2025-01-19,Maryland,Nebraska,148.0,148.0,148.0,150.0,135,0.6631,0.6821,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250119_Michigan_Northwestern,2025-01-19,Michigan,Northwestern,147.5,147.0,146.5,149.1,156,0.6168,0.764,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250119_Milwaukee_Robert Morris,2025-01-19,Milwaukee,Robert Morris,148.5,150.0,148.0,151.8,160,0.7513,0.6796,Bovada,-110.0,1.909,9.09,Betonline,-107.0,1.935,9.35
20250119_Temple_Tulane,2025-01-19,Temple,Tulane,150.0,150.0,150.5,153.0,157,0.721,0.8073,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_Drexel_Hofstra,2025-01-20,Drexel,Hofstra,122.5,122.5,122.5,125.5,115,0.7274,0.5335,MyBookie,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250120_East Texas A&M_Southeastern Louisiana,2025-01-20,East Texas A&M,Southeastern Louisiana,137.0,137.0,137.0,138.4,144,0.6067,0.54,Betonline,-110.0,1.909,9.09,Bovada,-108.0,1.93,9.3
20250120_Eastern Washington_Montana St.,2025-01-20,Eastern Washington,Montana St.,145.0,144.5,144.5,146.6,138,0.62,0.6138,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250120_Fresno St._New Mexico,2025-01-20,Fresno St.,New Mexico,162.0,162.0,162.0,163.9,162,0.5883,0.6456,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_Harvard_Penn,2025-01-20,Harvard,Penn,139.5,139.5,139.5,140.6,149,0.5904,0.7128,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250120_Jackson St._Texas Southern,2025-01-20,Jackson St.,Texas Southern,139.0,139.2,139.0,141.8,154,0.7127,0.7528,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250120_LIU_Mercyhurst,2025-01-20,LIU,Mercyhurst,126.5,126.5,126.5,130.9,135,0.8064,0.8958,Bovada,-108.0,1.922,9.22,Betonline,-110.0,1.909,9.09
20250120_McNeese St._Stephen F. Austin,2025-01-20,McNeese St.,Stephen F. Austin,130.5,130.5,130.5,133.2,138,0.7082,0.7381,Bovada,-110.0,1.909,9.09,Bovada,-109.0,1.915,9.15
20250120_New Orleans_Northwestern St.,2025-01-20,New Orleans,Northwestern St.,144.0,143.9,144.0,145.1,134,0.5899,0.6145,Bovada,-110.0,1.912,9.12,Bovada,-110.0,1.912,9.12
20250120_Penn St._Rutgers,2025-01-20,Penn St.,Rutgers,158.0,157.5,158.0,163.0,152,0.7612,0.849,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250120_Saint Francis_Wagner,2025-01-20,Saint Francis,Wagner,124.5,124.2,124.2,127.9,138,0.7072,0.5435,Betonline,-105.0,1.952,9.52,Bovada,-111.0,1.897,8.97
20250121_Arizona St._West Virginia,2025-01-21,Arizona St.,West Virginia,134.0,134.5,134.0,135.1,122,0.5861,0.5513,Betonline,-102.0,1.98,9.8,Bovada,-110.0,1.909,9.09
20250121_Ball St._Central Michigan,2025-01-21,Ball St.,Central Michigan,140.0,140.5,140.5,142.1,162,0.6647,0.6256,Bovada,-110.0,1.909,9.09,Betonline,-107.0,1.935,9.35
20250121_Boston College_Virginia,2025-01-21,Boston College,Virginia,125.0,125.5,125.0,128.0,130,0.728,0.7285,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Bowling Green_Miami OH,2025-01-21,Bowling Green,Miami OH,151.5,152.0,151.5,155.3,160,0.7722,0.8605,Betonline,-105.0,1.952,9.52,Bovada,-105.0,1.952,9.52
20250121_Butler_Connecticut,2025-01-21,Butler,Connecticut,143.5,144.0,143.5,145.0,158,0.6243,0.5897,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Dayton_Duquesne,2025-01-21,Dayton,Duquesne,133.0,132.5,132.5,133.7,144,0.5598,0.5818,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250121_East Carolina_Tulsa,2025-01-21,East Carolina,Tulsa,140.5,140.0,140.0,141.6,161,0.5719,0.5631,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250121_Eastern Michigan_Ohio,2025-01-21,Eastern Michigan,Ohio,152.5,153.5,153.0,155.7,181,0.739,0.8248,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Kent St._Toledo,2025-01-21,Kent St.,Toledo,149.5,150.0,148.0,150.9,147,0.6171,0.566,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250121_Mississippi St._Tennessee,2025-01-21,Mississippi St.,Tennessee,140.5,140.5,140.5,144.4,124,0.7785,0.9276,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Missouri St._Northern Iowa,2025-01-21,Missouri St.,Northern Iowa,133.5,133.5,133.5,135.1,147,0.6243,0.6985,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Missouri_Texas,2025-01-21,Missouri,Texas,148.5,148.5,148.5,150.9,114,0.6675,0.7399,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_North Carolina_Wake Forest,2025-01-21,North Carolina,Wake Forest,148.5,149.0,148.5,151.1,133,0.6991,0.8375,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_Oregon_Washington,2025-01-21,Oregon,Washington,147.5,148.0,147.5,152.8,153,0.8472,0.9582,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250121_UNLV_Wyoming,2025-01-21,UNLV,Wyoming,134.5,135.0,134.5,136.1,124,0.6253,0.6238,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Air Force_San Diego St.,2025-01-22,Air Force,San Diego St.,127.0,126.5,127.0,131.3,153,0.8028,0.8873,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250122_Arkansas_Georgia,2025-01-22,Arkansas,Georgia,140.5,140.0,140.5,141.1,133,0.5498,0.526,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250122_Baylor_Kansas St.,2025-01-22,Baylor,Kansas St.,142.0,141.5,142.0,143.0,132,0.5843,0.5336,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Boston University_Navy,2025-01-22,Boston University,Navy,131.5,131.5,131.5,132.1,109,0.5471,0.5702,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Charleston Southern_Presbyterian,2025-01-22,Charleston Southern,Presbyterian,140.5,140.5,140.5,143.2,132,0.685,0.8117,Bovada,-110.0,1.909,9.09,Bovada,-110.0,1.909,9.09
20250122_Charlotte_South Florida,2025-01-22,Charlotte,South Florida,144.5,143.5,144.5,146.5,130,0.6612,0.7306,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250122_Clemson_Syracuse,2025-01-22,Clemson,Syracuse,142.5,142.0,143.0,144.7,158,0.6787,0.6631,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Drake_Valparaiso,2025-01-22,Drake,Valparaiso,129.0,129.0,129.0,134.6,152,0.8582,0.9518,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250122_East Tennessee St._Western Carolina,2025-01-22,East Tennessee St.,Western Carolina,141.0,142.0,143.0,144.4,143,0.7522,0.885,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250122_Florida_South Carolina,2025-01-22,Florida,South Carolina,143.5,144.0,144.0,148.4,139,0.8356,0.9343,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Fordham_Loyola Chicago,2025-01-22,Fordham,Loyola Chicago,147.5,147.5,147.5,148.2,136,0.5593,0.5153,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Furman_VMI,2025-01-22,Furman,VMI,143.5,143.5,143.5,146.3,173,0.7136,0.7542,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250122_Georgia Tech_Virginia Tech,2025-01-22,Georgia Tech,Virginia Tech,143.5,143.5,143.0,145.7,135,0.6735,0.6851,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Houston_Utah,2025-01-22,Houston,Utah,135.0,135.5,135.0,140.0,106,0.8098,0.9404,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Kansas_TCU,2025-01-22,Kansas,TCU,136.0,137.0,135.5,138.6,135,0.6959,0.7281,Bovada,-105.0,1.952,9.52,Betonline,100.0,2.0,10.0
20250122_La Salle_Saint Louis,2025-01-22,La Salle,Saint Louis,153.0,153.0,152.5,154.0,116,0.5826,0.5269,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Longwood_Radford,2025-01-22,Longwood,Radford,142.0,141.5,141.5,143.5,151,0.625,0.6156,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Milwaukee_Wright St.,2025-01-22,Milwaukee,Wright St.,155.5,155.0,152.5,157.7,174,0.663,0.7347,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250122_Mississippi_Texas A&M,2025-01-22,Mississippi,Texas A&M,140.0,140.0,141.0,143.1,125,0.7346,0.7796,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250122_Murray St._Southern Illinois,2025-01-22,Murray St.,Southern Illinois,136.0,136.0,136.5,138.0,138,0.6401,0.6012,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250122_Nevada_Utah St.,2025-01-22,Nevada,Utah St.,142.0,141.5,141.5,142.8,159,0.5569,0.5678,Betonline,-104.0,1.962,9.62,Bovada,-110.0,1.909,9.09
20250122_St. John's_Xavier,2025-01-22,St. John's,Xavier,149.5,149.5,149.5,152.8,150,0.7387,0.7948,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Abilene Christian_Tarleton St.,2025-01-23,Abilene Christian,Tarleton St.,127.5,127.5,127.5,131.3,123,0.7769,0.8191,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250123_Appalachian St._Arkansas St.,2025-01-23,Appalachian St.,Arkansas St.,138.0,138.5,137.5,139.1,120,0.5847,0.6211,Bovada,-105.0,1.952,9.52,Betonline,-105.0,1.952,9.52
20250123_Campbell_Stony Brook,2025-01-23,Campbell,Stony Brook,136.5,136.5,137.0,137.3,133,0.5653,0.5654,Bovada,-105.0,1.952,9.52,Betonline,-110.0,1.909,9.09
20250123_Charleston_UNC Wilmington,2025-01-23,Charleston,UNC Wilmington,152.0,152.0,152.0,154.0,168,0.6577,0.5574,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250123_Coastal Carolina_Georgia Southern,2025-01-23,Coastal Carolina,Georgia Southern,141.5,141.5,141.5,142.2,143,0.5616,0.5028,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250123_Eastern Illinois_Morehead St.,2025-01-23,Eastern Illinois,Morehead St.,130.0,130.5,130.5,134.4,139,0.8115,0.8786,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Georgia St._Marshall,2025-01-23,Georgia St.,Marshall,149.5,150.0,149.6,154.6,171,0.8429,0.9421,Bovada,-110.0,1.909,9.09,Betonline,-101.0,1.99,9.9
20250123_Grand Canyon_Southern Utah,2025-01-23,Grand Canyon,Southern Utah,151.5,151.5,151.5,157.3,133,0.8672,0.9682,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250123_Hampton_William & Mary,2025-01-23,Hampton,William & Mary,148.0,148.0,148.5,152.6,177,0.7852,0.9646,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Hawaii_UC Davis,2025-01-23,Hawaii,UC Davis,135.0,135.0,135.0,135.6,134,0.5502,0.5201,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Idaho St._Sacramento St.,2025-01-23,Idaho St.,Sacramento St.,129.5,130.0,129.5,133.9,146,0.8117,0.9022,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Illinois_Maryland,2025-01-23,Illinois,Maryland,158.0,158.5,158.0,161.2,161,0.6739,0.6152,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Lindenwood_Southeast Missouri St.,2025-01-23,Lindenwood,Southeast Missouri St.,143.5,144.0,143.5,146.3,140,0.7168,0.7859,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Little Rock_Western Illinois,2025-01-23,Little Rock,Western Illinois,131.0,131.0,130.5,132.9,113,0.6503,0.6369,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Louisiana_Texas St.,2025-01-23,Louisiana,Texas St.,143.5,144.5,144.0,145.6,163,0.6706,0.6697,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Maine_UMass Lowell,2025-01-23,Maine,UMass Lowell,147.0,146.8,147.0,149.6,171,0.6901,0.7434,Betonline,-105.0,1.952,9.52,Bovada,-109.0,1.916,9.16
20250123_Marist_Niagara,2025-01-23,Marist,Niagara,125.0,125.0,127.0,130.1,132,0.8237,0.895,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Middle Tennessee_Sam Houston St.,2025-01-23,Middle Tennessee,Sam Houston St.,150.5,150.5,150.5,153.4,152,0.698,0.7103,Betonline,-106.0,1.943,9.43,Bovada,-110.0,1.909,9.09
20250123_Mount St. Mary's_Siena,2025-01-23,Mount St. Mary's,Siena,137.5,138.0,137.5,139.7,150,0.6663,0.6994,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_NJIT_Vermont,2025-01-23,NJIT,Vermont,122.0,121.5,121.0,127.2,132,0.8256,0.7266,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250123_North Carolina A&T_Towson,2025-01-23,North Carolina A&T,Towson,141.5,142.0,142.0,144.0,150,0.6905,0.8012,Betonline,-108.0,1.926,9.26,Bovada,-110.0,1.909,9.09
20250123_Oregon St._Pepperdine,2025-01-23,Oregon St.,Pepperdine,144.5,145.0,144.5,146.6,146,0.6701,0.7258,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Portland St._Weber St.,2025-01-23,Portland St.,Weber St.,139.5,140.0,140.0,140.9,130,0.6119,0.5971,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_Portland_San Diego,2025-01-23,Portland,San Diego,147.0,147.5,147.0,148.2,174,0.5975,0.5021,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250123_Saint Mary's_San Francisco,2025-01-23,Saint Mary's,San Francisco,136.0,136.0,136.5,137.9,122,0.6498,0.6482,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250123_Seattle_UT Arlington,2025-01-23,Seattle,UT Arlington,145.5,145.0,145.5,146.2,121,0.5576,0.5549,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250123_SIU Edwardsville_Southern Indiana,2025-01-23,SIU Edwardsville,Southern Indiana,136.5,137.5,136.5,139.1,158,0.6759,0.8066,Bovada,-105.0,1.952,9.52,Betonline,-105.0,1.952,9.52
20250123_South Dakota St._UMKC,2025-01-23,South Dakota St.,UMKC,143.0,143.0,143.0,144.1,129,0.5785,0.5611,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250123_Tennessee St._Tennessee Tech,2025-01-23,Tennessee St.,Tennessee Tech,147.5,147.0,149.5,150.1,166,0.692,0.7259,Betonline,-110.0,1.909,9.09,Bovada,-105.0,1.952,9.52
20250123_UC Irvine_UC Riverside,2025-01-23,UC Irvine,UC Riverside,143.5,143.0,143.0,146.7,164,0.7429,0.8708,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250123_UC San Diego_UC Santa Barbara,2025-01-23,UC San Diego,UC Santa Barbara,137.5,138.0,137.5,139.6,140,0.6603,0.7549,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250124_Bowling Green_Toledo,2025-01-24,Bowling Green,Toledo,159.5,159.0,159.5,161.4,155,0.6244,0.7665,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250124_Kent St._Ohio,2025-01-24,Kent St.,Ohio,144.0,144.0,144.5,146.4,120,0.6875,0.6821,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250124_LIU_Saint Francis,2025-01-24,LIU,Saint Francis,128.5,129.0,128.7,130.8,138,0.6743,0.6263,Betonline,-110.0,1.909,9.09,MyBookie,-109.0,1.916,9.16
20250124_Mercyhurst_Wagner,2025-01-24,Mercyhurst,Wagner,119.5,119.5,119.5,125.9,137,0.8884,0.901,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250124_Milwaukee_Northern Kentucky,2025-01-24,Milwaukee,Northern Kentucky,140.0,141.0,141.0,143.1,138,0.7367,0.725,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250124_UCLA_Washington,2025-01-24,UCLA,Washington,138.0,138.0,138.0,140.0,125,0.6592,0.6368,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250125_Air Force_Utah St.,2025-01-25,Air Force,Utah St.,139.0,139.5,139.0,143.6,145,0.8159,0.9449,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250125_Akron_Miami OH,2025-01-25,Akron,Miami OH,156.0,156.0,156.0,158.3,177,0.6764,0.8277,Bovada,-110.0,1.909,9.09,Betonline,-106.0,1.943,9.43
20250125_Alabama A&M_Texas Southern,2025-01-25,Alabama A&M,Texas Southern,147.5,147.0,147.0,150.6,160,0.7314,0.8347,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250125_Albany_NJIT,2025-01-25,Albany,NJIT,138.5,139.0,138.8,139.4,130,0.5588,0.5366,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250125_Arizona_Colorado,2025-01-25,Arizona,Colorado,150.0,150.5,150.5,151.8,141,0.6372,0.6313,MyBookie,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250125_Arkansas Pine Bluff_Southern,2025-01-25,Arkansas Pine Bluff,Southern,153.0,153.5,153.0,153.8,150,0.5646,0.5412,Bovada,-110.0,1.909,9.09,Betonline,-105.0,1.952,9.52
20250125_Arkansas St._Texas St.,2025-01-25,Arkansas St.,Texas St.,150.0,150.0,150.5,152.9,145,0.7261,0.7223,Betonline,-107.0,1.935,9.35,Bovada,-110.0,1.909,9.09
20250125_Auburn_Tennessee,2025-01-25,Auburn,Tennessee,141.0,140.5,141.0,144.3,104,0.7167,0.9195,Betonline,-105.0,1.952,9.52,Bovada,-110.0,1.909,9.09
20250125_Austin Peay_North Alabama,2025-01-25,Austin Peay,North Alabama,140.5,141.0,140.5,142.8,172,0.6843,0.7611,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
20250125_Belmont_Murray St.,2025-01-25,Belmont,Murray St.,150.5,151.0,151.0,153.1,172,0.7043,0.7004,Betonline,-110.0,1.909,9.09,Betonline,-110.0,1.909,9.09
